pubmed_id,title,keywords,journal,abstract,conclusions,methods,results,copyrights,doi,publication_date,authors
35072711,Defining Optimal Respiratory Support for Patients With COVID-19.,[],JAMA,,,,,,10.1001/jama.2022.0067,2022-01-25,"[{'lastname': 'Zampieri', 'firstname': 'Fernando G', 'initials': 'FG', 'affiliation': 'Brazilian Research in Intensive Care Network, São Paulo, Brazil.\nHCor Research Institute, São Paulo, Brazil.'}, {'lastname': 'Ferreira', 'firstname': 'Juliana C', 'initials': 'JC', 'affiliation': 'Brazilian Research in Intensive Care Network, São Paulo, Brazil.\nDivisao de Pneumologia, Instituto do Coracao, Hospital das Clinicas HCFMUSP, Faculdade de Medicina, Universidade de Sao Paulo, São Paulo, Brazil.\nIntensive Care Unit, AC Camargo Cancer Center, São Paulo, Brazil.'}]"
35061013,How the Supreme Court's COVID-19 Vaccine Mandate Rulings Could Shape the Pandemic's Next Phase.,[],JAMA,,,,,,10.1001/jama.2022.0791,2022-01-22,"[{'lastname': 'Abbasi', 'firstname': 'Jennifer', 'initials': 'J', 'affiliation': None}, {'lastname': 'Rubin', 'firstname': 'Rita', 'initials': 'R', 'affiliation': None}, {'lastname': 'Suran', 'firstname': 'Melissa', 'initials': 'M', 'affiliation': None}]"
35061011,Booster Vaccination to Prevent COVID-19 in the Era of Omicron: An Effective Part of a Layered Public Health Approach.,[],JAMA,,,,,,10.1001/jama.2022.0892,2022-01-22,"[{'lastname': 'Omer', 'firstname': 'Saad B', 'initials': 'SB', 'affiliation': 'Yale Institute for Global Health, New Haven, Connecticut.'}, {'lastname': 'Malani', 'firstname': 'Preeti N', 'initials': 'PN', 'affiliation': 'Division of Infectious Diseases, Department of Internal Medicine, University of Michigan Health System, Ann Arbor.\nAssociate Editor, JAMA.'}]"
35061006,The Quintuple Aim for Health Care Improvement: A New Imperative to Advance Health Equity.,[],JAMA,,,,,,10.1001/jama.2021.25181,2022-01-22,"[{'lastname': 'Nundy', 'firstname': 'Shantanu', 'initials': 'S', 'affiliation': 'George Washington University Milken Institute School of Public Health, Washington, DC.\nAccolade Inc, Plymouth Meeting, Pennsylvania.'}, {'lastname': 'Cooper', 'firstname': 'Lisa A', 'initials': 'LA', 'affiliation': 'Department of Medicine, Johns Hopkins University School of Medicine, Baltimore, Maryland.\nBloomberg School of Public Health, Department of Health, Behavior and Society, Johns Hopkins University, Baltimore, Maryland.'}, {'lastname': 'Mate', 'firstname': 'Kedar S', 'initials': 'KS', 'affiliation': 'Department of Medicine, Weill Cornell Medical College, New York, New York.\nInstitute for Healthcare Improvement, Boston, Massachusetts.'}]"
35061004,Preventing Digital Overdiagnosis.,[],JAMA,,,,,,10.1001/jama.2021.22969,2022-01-22,"[{'lastname': 'Capurro', 'firstname': 'Daniel', 'initials': 'D', 'affiliation': 'Centre for the Digital Transformation of Health, School of Computing and Information Systems, University of Melbourne, Melbourne, Victoria, Australia.'}, {'lastname': 'Coghlan', 'firstname': 'Simon', 'initials': 'S', 'affiliation': 'Centre for AI and Digital Ethics, School of Computing and Information Systems, University of Melbourne, Melbourne, Victoria, Australia.'}, {'lastname': 'Pires', 'firstname': 'Douglas E V', 'initials': 'DEV', 'affiliation': 'Centre for the Digital Transformation of Health, School of Computing and Information Systems, University of Melbourne, Melbourne, Victoria, Australia.'}]"
35061000,The US Supreme Court's Rulings on Large Business and Health Care Worker Vaccine Mandates: Ramifications for the COVID-19 Response and the Future of Federal Public Health Protection.,[],JAMA,,,,,,10.1001/jama.2022.0852,2022-01-22,"[{'lastname': 'Gostin', 'firstname': 'Lawrence O', 'initials': 'LO', 'affiliation': ""O'Neill Institute for National and Global Health Law, Georgetown University, Washington, DC.""}, {'lastname': 'Parmet', 'firstname': 'Wendy E', 'initials': 'WE', 'affiliation': 'Northeastern University School of Law, Boston, Massachusetts.'}, {'lastname': 'Rosenbaum', 'firstname': 'Sara', 'initials': 'S', 'affiliation': 'Milken Institute School of Public Health, George Washington University, Washington, DC.'}]"
35060999,Association Between 3 Doses of mRNA COVID-19 Vaccine and Symptomatic Infection Caused by the SARS-CoV-2 Omicron and Delta Variants.,[],JAMA,"Assessing COVID-19 vaccine performance against the rapidly spreading SARS-CoV-2 Omicron variant is critical to inform public health guidance.
To estimate the association between receipt of 3 doses of Pfizer-BioNTech BNT162b2 or Moderna mRNA-1273 vaccine and symptomatic SARS-CoV-2 infection, stratified by variant (Omicron and Delta).
A test-negative case-control analysis among adults 18 years or older with COVID-like illness tested December 10, 2021, through January 1, 2022, by a national pharmacy-based testing program (4666 COVID-19 testing sites across 49 US states).
Three doses of mRNA COVID-19 vaccine (third dose ≥14 days before test and ≥6 months after second dose) vs unvaccinated and vs 2 doses 6 months or more before test (ie, eligible for a booster dose).
Association between symptomatic SARS-CoV-2 infection (stratified by Omicron or Delta variants defined using S-gene target failure) and vaccination (3 doses vs unvaccinated and 3 doses vs 2 doses). Associations were measured with multivariable multinomial regression. Among cases, a secondary outcome was median cycle threshold values (inversely proportional to the amount of target nucleic acid present) for 3 viral genes, stratified by variant and vaccination status.
Overall, 23 391 cases (13 098 Omicron; 10 293 Delta) and 46 764 controls were included (mean age, 40.3 [SD, 15.6] years; 42 050 [60.1%] women). Prior receipt of 3 mRNA vaccine doses was reported for 18.6% (n = 2441) of Omicron cases, 6.6% (n = 679) of Delta cases, and 39.7% (n = 18 587) of controls; prior receipt of 2 mRNA vaccine doses was reported for 55.3% (n = 7245), 44.4% (n = 4570), and 41.6% (n = 19 456), respectively; and being unvaccinated was reported for 26.0% (n = 3412), 49.0% (n = 5044), and 18.6% (n = 8721), respectively. The adjusted odds ratio for 3 doses vs unvaccinated was 0.33 (95% CI, 0.31-0.35) for Omicron and 0.065 (95% CI, 0.059-0.071) for Delta; for 3 vaccine doses vs 2 doses the adjusted odds ratio was 0.34 (95% CI, 0.32-0.36) for Omicron and 0.16 (95% CI, 0.14-0.17) for Delta. Median cycle threshold values were significantly higher in cases with 3 doses vs 2 doses for both Omicron and Delta (Omicron N gene: 19.35 vs 18.52; Omicron ORF1ab gene: 19.25 vs 18.40; Delta N gene: 19.07 vs 17.52; Delta ORF1ab gene: 18.70 vs 17.28; Delta S gene: 23.62 vs 20.24).
Among individuals seeking testing for COVID-like illness in the US in December 2021, receipt of 3 doses of mRNA COVID-19 vaccine (compared with unvaccinated and with receipt of 2 doses) was less likely among cases with symptomatic SARS-CoV-2 infection compared with test-negative controls. These findings suggest that receipt of 3 doses of mRNA vaccine, relative to being unvaccinated and to receipt of 2 doses, was associated with protection against both the Omicron and Delta variants, although the higher odds ratios for Omicron suggest less protection for Omicron than for Delta.",,,,,10.1001/jama.2022.0470,2022-01-22,"[{'lastname': 'Accorsi', 'firstname': 'Emma K', 'initials': 'EK', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.\nEpidemic Intelligence Service, Centers for Disease Control and Prevention, Atlanta, Georgia.'}, {'lastname': 'Britton', 'firstname': 'Amadea', 'initials': 'A', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.\nEpidemic Intelligence Service, Centers for Disease Control and Prevention, Atlanta, Georgia.'}, {'lastname': 'Fleming-Dutra', 'firstname': 'Katherine E', 'initials': 'KE', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.'}, {'lastname': 'Smith', 'firstname': 'Zachary R', 'initials': 'ZR', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.'}, {'lastname': 'Shang', 'firstname': 'Nong', 'initials': 'N', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.'}, {'lastname': 'Derado', 'firstname': 'Gordana', 'initials': 'G', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.'}, {'lastname': 'Miller', 'firstname': 'Joseph', 'initials': 'J', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.'}, {'lastname': 'Schrag', 'firstname': 'Stephanie J', 'initials': 'SJ', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.'}, {'lastname': 'Verani', 'firstname': 'Jennifer R', 'initials': 'JR', 'affiliation': 'Centers for Disease Control and Prevention COVID-19 Response, Atlanta, Georgia.'}]"
35060998,Equity and Quality-Improving Health Care Delivery Requires Both.,[],JAMA,,,,,,10.1001/jama.2022.0283,2022-01-22,"[{'lastname': 'Dzau', 'firstname': 'Victor J', 'initials': 'VJ', 'affiliation': 'National Academy of Medicine, Washington, DC.'}, {'lastname': 'Mate', 'firstname': 'Kedar', 'initials': 'K', 'affiliation': 'Institute for Healthcare Improvement, Boston, Massachusetts.'}, {'lastname': ""O'Kane"", 'firstname': 'Margaret', 'initials': 'M', 'affiliation': 'National Committee for Quality Assurance, Washington, DC.'}]"
35050314,"Comparison of mRNA-1273 and BNT162b2 Vaccines on Breakthrough SARS-CoV-2 Infections, Hospitalizations, and Death During the Delta-Predominant Period.",[],JAMA,,,,,,10.1001/jama.2022.0210,2022-01-21,"[{'lastname': 'Wang', 'firstname': 'Lindsey', 'initials': 'L', 'affiliation': 'Center for Artificial Intelligence in Drug Discovery, Case Western Reserve University School of Medicine, Cleveland, Ohio.'}, {'lastname': 'Davis', 'firstname': 'Pamela B', 'initials': 'PB', 'affiliation': 'Center for Community Health Integration, Case Western Reserve University School of Medicine, Cleveland, Ohio.'}, {'lastname': 'Kaelber', 'firstname': 'David C', 'initials': 'DC', 'affiliation': 'Center for Clinical Informatics Research and Education, MetroHealth System, Cleveland, Ohio.'}, {'lastname': 'Volkow', 'firstname': 'Nora D', 'initials': 'ND', 'affiliation': 'National Institute on Drug Abuse, National Institutes of Health, Bethesda, Maryland.'}, {'lastname': 'Xu', 'firstname': 'Rong', 'initials': 'R', 'affiliation': 'Center for Artificial Intelligence in Drug Discovery, Case Western Reserve University School of Medicine, Cleveland, Ohio.'}]"
35050304,At-home Diagnostics and Diagnostic Excellence: Devices vs General Wellness Products.,[],JAMA,,,,,,10.1001/jama.2022.0047,2022-01-21,"[{'lastname': 'Simon', 'firstname': 'David A', 'initials': 'DA', 'affiliation': 'Petrie-Flom Center for Health Law Policy, Biotechnology, and Bioethics, Harvard Law School, Cambridge, Massachusetts.'}, {'lastname': 'Shachar', 'firstname': 'Carmel', 'initials': 'C', 'affiliation': 'Petrie-Flom Center for Health Law Policy, Biotechnology, and Bioethics, Harvard Law School, Cambridge, Massachusetts.'}, {'lastname': 'Cohen', 'firstname': 'I Glenn', 'initials': 'IG', 'affiliation': 'Petrie-Flom Center for Health Law Policy, Biotechnology, and Bioethics, Harvard Law School, Cambridge, Massachusetts.'}]"
35044438,Vaccine Development Is Charting a New Path in Malaria Control.,[],JAMA,,,,,,10.1001/jama.2021.20627,2022-01-20,"[{'lastname': 'Kuehn', 'firstname': 'Bridget M', 'initials': 'BM', 'affiliation': None}]"
35040925,Former Biden-Harris Transition Advisors Propose a New National Strategy for COVID-19.,[],JAMA,,,,,,10.1001/jama.2022.0216,2022-01-19,"[{'lastname': 'Abbasi', 'firstname': 'Jennifer', 'initials': 'J', 'affiliation': None}]"
35040906,Incorrect Spelling of Author's Last Name.,[],JAMA,,,,,,10.1001/jama.2021.23943,2022-01-19,[]
35040905,Incorrect Equivalent Dose and P Values in Figure 3.,[],JAMA,,,,,,10.1001/jama.2021.24153,2022-01-19,[]
35040904,Blurred Vision and Gastrointestinal Bleeding in a Patient With HIV.,[],JAMA,,,,,,10.1001/jama.2021.21510,2022-01-19,"[{'lastname': 'Christensen', 'firstname': 'Bradley W', 'initials': 'BW', 'affiliation': 'Division of Hematology and Oncology, Department of Medicine, University of Texas Southwestern Medical Center, Dallas.'}, {'lastname': 'Li', 'firstname': 'Hsiao C', 'initials': 'HC', 'affiliation': 'Division of Hematology and Oncology, Department of Medicine, University of Texas Southwestern Medical Center, Dallas.'}, {'lastname': 'Huerta', 'firstname': 'Sergio', 'initials': 'S', 'affiliation': 'Department of Surgery, University of Texas Southwestern Medical Center, Dallas.'}]"
35040903,Incorrect Surname for Author.,[],JAMA,,,,,,10.1001/jama.2021.23883,2022-01-19,[]
35040902,"Progress, Problems, and Prospects in the Intensive Care of Extremely Preterm Infants.",[],JAMA,,,,,,10.1001/jama.2021.22717,2022-01-19,"[{'lastname': 'Norman', 'firstname': 'Mikael', 'initials': 'M', 'affiliation': 'Department of Clinical Science, Intervention and Technology, Karolinska Institutet, Stockholm, Sweden.\nDepartment of Neonatal Medicine, Karolinska University Hospital, Stockholm, Sweden.'}]"
35040901,Antiplatelet Therapy in Patients With COVID-19-More Is Less?,[],JAMA,,,,,,10.1001/jama.2021.23866,2022-01-19,"[{'lastname': 'Spaetgens', 'firstname': 'Bart', 'initials': 'B', 'affiliation': 'Department of Internal Medicine, Division of General Internal Medicine, Section Geriatric Medicine, Maastricht University Medical Center and Cardiovascular Research Institute Maastricht, Maastricht, the Netherlands.'}, {'lastname': 'Nagy', 'firstname': 'Magdolna', 'initials': 'M', 'affiliation': 'Department of Biochemistry, Cardiovascular Research Institute Maastricht, Maastricht University, Maastricht, the Netherlands.'}, {'lastname': 'Ten Cate', 'firstname': 'Hugo', 'initials': 'H', 'affiliation': 'Department of Biochemistry, Cardiovascular Research Institute Maastricht, Maastricht University, Maastricht, the Netherlands.\nThrombosis Expertise Center, Department of Internal Medicine, Maastricht University Medical Center, Maastricht, the Netherlands.\nCenter for Thrombosis and Hemostasis, Gutenberg University Medical Center, Mainz, Germany.'}]"
35040900,Improving the Response to Foodborne Illness Outbreaks.,[],JAMA,,,,,,10.1001/jama.2021.23994,2022-01-19,"[{'lastname': 'Rubin', 'firstname': 'Rita', 'initials': 'R', 'affiliation': None}]"
35040899,Regulation of 3D Printing at Health Care Facilities.,[],JAMA,,,,,,10.1001/jama.2021.24616,2022-01-19,"[{'lastname': 'Rubin', 'firstname': 'Rita', 'initials': 'R', 'affiliation': None}]"
35040898,Developing Drugs for Life-threatening Genetic Diseases.,[],JAMA,,,,,,10.1001/jama.2021.24617,2022-01-19,"[{'lastname': 'Rubin', 'firstname': 'Rita', 'initials': 'R', 'affiliation': None}]"
35040896,Diagnosis and Treatment of Polycystic Ovary Syndrome.,[],JAMA,,,,,,10.1001/jama.2021.23769,2022-01-19,"[{'lastname': 'Huddleston', 'firstname': 'Heather G', 'initials': 'HG', 'affiliation': 'Department of Obstetrics, Gynecology and Reproductive Sciences, University of California, San Francisco.'}, {'lastname': 'Dokras', 'firstname': 'Anuja', 'initials': 'A', 'affiliation': 'Department of Obstetrics and Gynecology, University of Pennsylvania, Philadelphia.'}]"
35040895,The Referendum on Alcohol.,[],JAMA,,,,,,10.1001/jama.2021.16813,2022-01-19,[]
35040894,Prophylactic Scopolamine Butylbromide and Death Rattle in Patients at the End of Life.,[],JAMA,,,,,,10.1001/jama.2021.21860,2022-01-19,"[{'lastname': 'Abe', 'firstname': 'Akiko', 'initials': 'A', 'affiliation': 'Department of Palliative Medicine, National Cancer Center Hospital, Tokyo, Japan.'}, {'lastname': 'Amano', 'firstname': 'Koji', 'initials': 'K', 'affiliation': 'Department of Palliative Medicine, National Cancer Center Hospital, Tokyo, Japan.'}, {'lastname': 'Ishiki', 'firstname': 'Hiroto', 'initials': 'H', 'affiliation': 'Department of Palliative Medicine, National Cancer Center Hospital, Tokyo, Japan.'}]"
35040893,Effect of Fractional Carbon Dioxide Laser vs Sham Treatment on Vaginal Symptom Severity in Postmenopausal Women.,[],JAMA,,,,,,10.1001/jama.2021.22299,2022-01-19,"[{'lastname': 'Veron', 'firstname': 'Lucie', 'initials': 'L', 'affiliation': 'Cancer Medicine Department, Gustave Roussy Institute, Villejuif, France.'}, {'lastname': 'Wehrer', 'firstname': 'Delphine', 'initials': 'D', 'affiliation': 'Cancer Medicine Department, Gustave Roussy Institute, Villejuif, France.'}, {'lastname': 'Uzan', 'firstname': 'Catherine', 'initials': 'C', 'affiliation': 'Department of Gynecological and Breast Surgery and Oncology, Pitié-Salpêtrière Hospital, Paris, France.'}]"
35040892,Effect of Fractional Carbon Dioxide Laser vs Sham Treatment on Vaginal Symptom Severity in Postmenopausal Women.,[],JAMA,,,,,,10.1001/jama.2021.22302,2022-01-19,"[{'lastname': 'Ngenda', 'firstname': 'Neroli', 'initials': 'N', 'affiliation': ""Royal Brisbane & Women's Hospital, University of Queensland, Brisbane, Australia.""}]"
35040891,Effect of Fractional Carbon Dioxide Laser vs Sham Treatment on Vaginal Symptom Severity in Postmenopausal Women.,[],JAMA,,,,,,10.1001/jama.2021.22305,2022-01-19,"[{'lastname': 'Chen', 'firstname': 'Rong', 'initials': 'R', 'affiliation': ""Department of Gynecology and Obstetrics, Tenth People's Hospital, Shanghai, China.""}, {'lastname': 'Wang', 'firstname': 'Jing Yan', 'initials': 'JY', 'affiliation': 'Department of Plastic Surgery, Xinhua Hospital, Shanghai, China.'}, {'lastname': 'Lv', 'firstname': 'Kaiyang', 'initials': 'K', 'affiliation': 'Department of Plastic Surgery, Xinhua Hospital, Shanghai, China.'}]"
35040890,Prophylactic Scopolamine Butylbromide and Death Rattle in Patients at the End of Life-Reply.,[],JAMA,,,,,,10.1001/jama.2021.21863,2022-01-19,"[{'lastname': 'van Esch', 'firstname': 'Harriette J', 'initials': 'HJ', 'affiliation': 'Department of Medical Oncology, Erasmus Medical Center Cancer Institute, Rotterdam, the Netherlands.'}, {'lastname': 'van Zuylen', 'firstname': 'Lia', 'initials': 'L', 'affiliation': 'Department of Medical Oncology, Amsterdam University Medical Centers, Amsterdam, the Netherlands.'}, {'lastname': 'van der Rijt', 'firstname': 'Carin C D', 'initials': 'CCD', 'affiliation': 'Department of Medical Oncology, Erasmus Medical Center Cancer Institute, Rotterdam, the Netherlands.'}]"
35040889,Effect of Fractional Carbon Dioxide Laser vs Sham Treatment on Vaginal Symptom Severity in Postmenopausal Women-Reply.,[],JAMA,,,,,,10.1001/jama.2021.22308,2022-01-19,"[{'lastname': 'Li', 'firstname': 'Fiona G', 'initials': 'FG', 'affiliation': ""School of Women's and Children's Health, Sydney, New South Wales, Australia.""}, {'lastname': 'Nesbitt-Hawes', 'firstname': 'Erin', 'initials': 'E', 'affiliation': ""School of Women's and Children's Health, Sydney, New South Wales, Australia.""}, {'lastname': 'Abbott', 'firstname': 'Jason A', 'initials': 'JA', 'affiliation': ""School of Women's and Children's Health, Sydney, New South Wales, Australia.""}]"
35040888,"Mortality, In-Hospital Morbidity, Care Practices, and 2-Year Outcomes for Extremely Preterm Infants in the US, 2013-2018.",[],JAMA,"Despite improvement during recent decades, extremely preterm infants continue to contribute disproportionately to neonatal mortality and childhood morbidity.
To review survival, in-hospital morbidities, care practices, and neurodevelopmental and functional outcomes at 22-26 months' corrected age for extremely preterm infants.
Prospective registry for extremely preterm infants born at 19 US academic centers that are part of the Eunice Kennedy Shriver National Institute of Child Health and Human Development Neonatal Research Network. The study included 10 877 infants born at 22-28 weeks' gestational age between January 1, 2013, and December 31, 2018, including 2566 infants born before 27 weeks between January 1, 2013, and December 31, 2016, who completed follow-up assessments at 22-26 months' corrected age. The last assessment was completed on August 13, 2019. Outcomes were compared with a similar cohort of infants born in 2008-2012 adjusting for gestational age.
Extremely preterm birth.
Survival and 12 in-hospital morbidities were assessed, including necrotizing enterocolitis, infection, intracranial hemorrhage, retinopathy of prematurity, and bronchopulmonary dysplasia. Infants were assessed at 22-26 months' corrected age for 12 health and functional outcomes, including neurodevelopment, cerebral palsy, vision, hearing, rehospitalizations, and need for assistive devices.
The 10 877 infants were 49.0% female and 51.0% male; 78.3% (8495/10848) survived to discharge, an increase from 76.0% in 2008-2012 (adjusted difference, 2.0%; 95% CI, 1.0%-2.9%). Survival to discharge was 10.9% (60/549) for live-born infants at 22 weeks and 94.0% (2267/2412) at 28 weeks. Survival among actively treated infants was 30.0% (60/200) at 22 weeks and 55.8% (535/958) at 23 weeks. All in-hospital morbidities were more likely among infants born at earlier gestational ages. Overall, 8.9% (890/9956) of infants had necrotizing enterocolitis, 2.4% (238/9957) had early-onset infection, 19.9% (1911/9610) had late-onset infection, 14.3% (1386/9705) had severe intracranial hemorrhage, 12.8% (1099/8585) had severe retinopathy of prematurity, and 8.0% (666/8305) had severe bronchopulmonary dysplasia. Among 2930 surviving infants with gestational ages of 22-26 weeks eligible for follow-up, 2566 (87.6%) were examined. By 2-year follow-up, 8.4% (214/2555) of children had moderate to severe cerebral palsy, 1.5% (38/2555) had bilateral blindness, 2.5% (64/2527) required hearing aids or cochlear implants, 49.9% (1277/2561) had been rehospitalized, and 15.4% (393/2560) required mobility aids or other supportive devices. Among 2458 fully evaluated infants, 48.7% (1198/2458) had no or mild neurodevelopmental impairment at follow-up, 29.3% (709/2419) had moderate neurodevelopmental impairment, and 21.2% (512/2419) had severe neurodevelopmental impairment.
Among extremely preterm infants born in 2013-2018 and treated at 19 US academic medical centers, 78.3% survived to discharge, a significantly higher rate than for infants born in 2008-2012. Among infants born at less than 27 weeks' gestational age, rehospitalization and neurodevelopmental impairment were common at 2 years of age.",,,,,10.1001/jama.2021.23580,2022-01-19,"[{'lastname': 'Bell', 'firstname': 'Edward F', 'initials': 'EF', 'affiliation': 'Department of Pediatrics, University of Iowa, Iowa City.'}, {'lastname': 'Hintz', 'firstname': 'Susan R', 'initials': 'SR', 'affiliation': 'Department of Pediatrics, Stanford University, Palo Alto, California.'}, {'lastname': 'Hansen', 'firstname': 'Nellie I', 'initials': 'NI', 'affiliation': 'Social, Statistical, and Environmental Sciences Unit, RTI International, Research Triangle Park, North Carolina.'}, {'lastname': 'Bann', 'firstname': 'Carla M', 'initials': 'CM', 'affiliation': 'Social, Statistical, and Environmental Sciences Unit, RTI International, Research Triangle Park, North Carolina.'}, {'lastname': 'Wyckoff', 'firstname': 'Myra H', 'initials': 'MH', 'affiliation': 'Department of Pediatrics, University of Texas Southwestern, Dallas.'}, {'lastname': 'DeMauro', 'firstname': 'Sara B', 'initials': 'SB', 'affiliation': 'Department of Pediatrics, University of Pennsylvania, Philadelphia.'}, {'lastname': 'Walsh', 'firstname': 'Michele C', 'initials': 'MC', 'affiliation': 'Eunice Kennedy Shriver National Institute of Child Health and Human Development, Bethesda, Maryland.'}, {'lastname': 'Vohr', 'firstname': 'Betty R', 'initials': 'BR', 'affiliation': 'Department of Pediatrics, Brown University, Providence, Rhode Island.'}, {'lastname': 'Stoll', 'firstname': 'Barbara J', 'initials': 'BJ', 'affiliation': ""Department of Pediatrics, Emory University School of Medicine and Children's Healthcare of Atlanta, Atlanta, Georgia.""}, {'lastname': 'Carlo', 'firstname': 'Waldemar A', 'initials': 'WA', 'affiliation': 'Department of Pediatrics, University of Alabama, Birmingham.'}, {'lastname': 'Van Meurs', 'firstname': 'Krisa P', 'initials': 'KP', 'affiliation': 'Department of Pediatrics, Stanford University, Palo Alto, California.'}, {'lastname': 'Rysavy', 'firstname': 'Matthew A', 'initials': 'MA', 'affiliation': 'Department of Pediatrics, University of Texas at Houston, Houston.'}, {'lastname': 'Patel', 'firstname': 'Ravi M', 'initials': 'RM', 'affiliation': ""Department of Pediatrics, Emory University School of Medicine and Children's Healthcare of Atlanta, Atlanta, Georgia.""}, {'lastname': 'Merhar', 'firstname': 'Stephanie L', 'initials': 'SL', 'affiliation': 'Department of Pediatrics, University of Cincinnati, Cincinnati, Ohio.'}, {'lastname': 'Sánchez', 'firstname': 'Pablo J', 'initials': 'PJ', 'affiliation': ""Department of Pediatrics, The Ohio State University and Nationwide Children's Hospital, Columbus.""}, {'lastname': 'Laptook', 'firstname': 'Abbot R', 'initials': 'AR', 'affiliation': 'Department of Pediatrics, Brown University, Providence, Rhode Island.'}, {'lastname': 'Hibbs', 'firstname': 'Anna Maria', 'initials': 'AM', 'affiliation': 'Department of Pediatrics, Case Western Reserve University, Cleveland, Ohio.'}, {'lastname': 'Cotten', 'firstname': 'C Michael', 'initials': 'CM', 'affiliation': 'Department of Pediatrics, Duke University, Durham, North Carolina.'}, {'lastname': ""D'Angio"", 'firstname': 'Carl T', 'initials': 'CT', 'affiliation': 'Department of Pediatrics, University of Rochester, Rochester, New York.'}, {'lastname': 'Winter', 'firstname': 'Sarah', 'initials': 'S', 'affiliation': 'Department of Pediatrics, University of Utah, Salt Lake City.'}, {'lastname': 'Fuller', 'firstname': 'Janell', 'initials': 'J', 'affiliation': 'Department of Pediatrics, University of New Mexico, Albuquerque.'}, {'lastname': 'Das', 'firstname': 'Abhik', 'initials': 'A', 'affiliation': 'Social, Statistical, and Environmental Sciences Unit, RTI International, Rockville, Maryland.'}, {'lastname': None, 'firstname': None, 'initials': None, 'affiliation': None}]"
